Purchasing Document,Item,Order Type,Vendor,Short Text,Currency,Targ.Val. (Hdr),Released Value,Total Open Value,Validity Per. Start,Validity Period End,Purch. organization,MPN material,Net Price,Price unit,Tax Code,Order Unit,Target Quantity,Qty Released to Date,Open Target Quantity,Purchasing Group,Long Text,Salesperson,Deletion indicator
4100000269,10,MK,101569,ET - Dual Purpose Van/Cab,LKR,0.00,"26,136.25","-26,136.25",7/1/2011,12/31/2011,LK10,,"29,741.25",1,V5,AU,1,5,-4,F05,Vehicle Maintenance - Revenue License,,
4100000269,20,MK,101569,ET - Motor Cycles,LKR,0.00,"4,659.45","-4,659.45",7/1/2011,12/31/2011,LK10,,"7,455.12",1,V5,AU,1,2,-1,F05,Vehicle Maintenance - Revenue License,,
4100000269,30,MK,101569,ET - Motor Car,LKR,0.00,"1,662.50","-1,662.50",7/1/2011,12/31/2011,LK10,,"2,493.75",1,V5,AU,1,1,0,F05,Vehicle Maintenance - Revenue License,,
4100000269,40,MK,101569,ET - Motor Coach,LKR,0.00,"3,045.00","-3,045.00",7/1/2011,12/31/2011,LK10,,"4,567.50",1,V5,AU,1,2,-1,F05,Vehicle Maintenance - Revenue License,,
4100000269,50,MK,101569,ET - Motor Tricycle (Three wheeler),LKR,0.00,380.63,-380.63,7/1/2011,12/31/2011,LK10,,380.63,1,V5,AU,1,1,0,F05,Vehicle Maintenance - Revenue License,,
4100000270,10,MK,102151,UPS 650VA,LKR,0.00,0.00,0.00,7/21/2011,12/31/2011,LK20,1000010887,"3,259.00",1,V4,EA,100,0,100,006,650VA UPS,,S
4100000270,20,MK,102151,650VA UPS,LKR,0.00,"977,700.00","-977,700.00",7/21/2011,12/31/2011,LK20,5000000313,"3,259.00",1,V4,EA,300,300,0,006,650VA UPS,,
4100000270,30,MK,102151,650VA UPS,LKR,0.00,0.00,0.00,7/21/2011,12/31/2011,LK20,5000000313,"3,259.00",1,V4,EA,100,0,100,006,650VA UPS,,L
4100000271,10,MK,100467,3M Tape,LKR,0.00,"338,480.00","-338,480.00",7/22/2011,12/31/2011,LK30,6000000012,846.20,1,V4,EA,400,400,0,B09,3m  Tapes,,
4100000272,10,MK,102010,Remote Coship MPEG2,USD,0.00,"6,680.00","-6,680.00",7/25/2011,12/31/2011,LK30,5000000140,3.34,1,V0,EA,"2,000","2,000",0,005,Remote Coship MPEG2,,
4100000273,10,MK,200472,Remote Opentech MPEG2,USD,0.00,"3,300.00","-3,300.00",7/25/2011,12/31/2011,LK30,5000000142,1.65,1,V0,EA,"2,000","2,000",0,005,Remote Opentech MPEG2,,
4100000274,10,MK,101067,"GI Pipe 1 1/4""",LKR,0.00,0.00,0.00,7/25/2011,12/31/2011,LK30,5000000297,"1,360.00",1,V0,EA,"1,000",0,"1,000",006,"GI Pipe 1 1/4""",,L
4100000275,10,MK,101636,Anchour Bolt,LKR,0.00,"1,125,000.00","-1,125,000.00",7/25/2011,12/31/2011,LK30,6000000010,22.50,1,V0,EA,"50,000","50,000",0,B09,Anchor Bolts,,
4100000276,10,MK,101067,"GI Pipe 1 1/4""",LKR,0.00,"1,360,000.00","-1,360,000.00",7/25/2011,12/31/2011,LK20,5000000297,"1,360.00",1,V0,EA,"1,000","1,000",0,006,"GI Pipe 1 1/4""",,
4100000277,10,MK,200457,Lower Noice Block - LNB,USD,0.00,"54,000.00","-54,000.00",7/25/2011,12/31/2011,LK00,5000000078,1.80,1,V0,EA,"50,000","30,000","20,000",005,Lower Noice Block - LNB,,S
4100000278,10,MK,100934,Remote Technosat MPEG2,LKR,0.00,"200,000.00","-200,000.00",7/27/2011,12/31/2011,LK30,5000000138,100.00,1,V4,EA,"2,000","2,000",0,005,Remote Technosat MPEG,,
4100000278,20,MK,100934,Remote Technosat MPEG4,LKR,0.00,"420,000.00","-420,000.00",7/27/2011,12/31/2011,LK30,5000000139,105.00,1,V4,EA,"4,000","4,000",0,005,Remote Technosat MPEG,,
4100000278,30,MK,100934,Remote Technosat MPEG2-FOC,LKR,0.00,0.40,-0.40,7/27/2011,12/31/2011,LK30,5000000138,0.01,1,V0,EA,40,40,0,005,Remote Technosat MPEG,,
4100000278,40,MK,100934,Remote Technosat MPEG4-FOC,LKR,0.00,0.80,-0.80,7/27/2011,12/31/2011,LK30,5000000139,0.01,1,V0,EA,80,80,0,005,Remote Technosat MPEG,,
4100000279,10,MK,200026,ALV CPE TS-RFU Short Range 10.5G Type A,USD,0.00,"10,800.00","-10,800.00",7/27/2011,12/31/2011,LK20,5000000296,540.00,1,V0,EA,20,20,0,006,Alvarion CPEs,,
4100000279,20,MK,200026,ALV CPE TS IDU (Eth + 4E1) INCLUDING WAL,USD,0.00,"48,000.00","-48,000.00",7/27/2011,12/31/2011,LK20,5000000024,960.00,1,V0,EA,50,50,0,006,Alvarion CPEs,,
4100000279,30,MK,200026,ALV CPE TS3.5/10.5 DC /2ETH/4E,USD,0.00,"48,000.00","-48,000.00",7/27/2011,12/31/2011,LK20,5000000026,960.00,1,V0,EA,50,50,0,006,Alvarion CPEs,,
4100000280,10,MK,101782,Staff Welfare - Uniform,LKR,0.00,0.00,0.00,8/1/2011,1/1/2012,LK00,,0.00,1,V0,AU,1,0,1,T01,T-Shirts  for Field Staff,,L
4100000281,10,MK,101710,Repairs & Maintenance - CPE - DTV,LKR,0.00,0.00,0.00,8/1/2011,12/31/2011,LK30,,"1,800,000.00",1,V0,AU,1,0,1,B09,,,L
4100000282,10,MK,100329,Card Embossing Charges,LKR,0.00,"330,990.00","-330,990.00",4/1/2011,11/30/2014,LK10,,"340,000.00",1,V5,AU,1,10,-9,F05,Card Embossing Charges,,
4100000283,10,MK,101782,Staff Welfare - Uniform,LKR,0.00,0.00,0.00,7/1/2011,1/1/2012,LK00,,"337,500.00",1,V0,AU,1,0,1,T01,T shirts  for Field Staff,,L
4100000284,10,MK,101636,Batteries-AAA Normal,LKR,0.00,"3,045,000.00","-3,045,000.00",6/1/2011,5/31/2013,LK30,4000000317,19.00,1,V0,EA,"147,500","147,500",0,B09,Batteries (AA & AAA) Normal,,S
4100000284,20,MK,101636,Batteries-AA Normal,LKR,0.00,"115,000.00","-115,000.00",6/1/2011,5/31/2013,LK30,4000000305,23.00,1,V0,EA,"12,000","5,000","7,000",B09,Batteries (AA & AAA) Normal,,S
4100000285,10,MK,100558,Staff Welfare - Uniform,LKR,0.00,"135,000.00","-135,000.00",7/1/2011,1/1/2012,LK00,,"337,500.00",1,V5,AU,1,1,0,T01,T Shirts for Field Staff,,
4100000286,10,MK,200472,Decoders Opentech MPEG4,USD,0.00,"540,000.00","-540,000.00",8/3/2011,2/28/2012,LK30,5000000072,36.00,1,V0,EA,"27,000","15,000","12,000",005,Decoders Opentech MPEG4,,S
4100000287,10,MK,100329,Card – CV Platinum Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002202,"1,224.49",1,V5,EA,"1,000",0,"1,000",F05,,,L
4100000287,20,MK,100329,Card – CV Platinum Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002202,612.27,1,V5,EA,"1,000",0,"1,000",F05,,,L
4100000287,30,MK,100329,Card – CV Platinum Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002202,316.33,1,V5,EA,"1,000",0,"1,000",F05,,,L
4100000287,40,MK,100329,Card – CV Gold Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002203,65.00,1,V5,EA,"10,000",0,"10,000",F05,,,L
4100000287,50,MK,100329,Card – CV Gold Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002203,52.00,1,V5,EA,"10,000",0,"10,000",F05,,,L
4100000287,60,MK,100329,Card – CV Gold Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002203,50.00,1,V5,EA,"10,000",0,"10,000",F05,,,L
4100000287,70,MK,100329,Card – CV Silver Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002204,52.00,1,V5,EA,"15,000",0,"15,000",F05,,,L
4100000287,80,MK,100329,Card – CV Silver Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002204,50.00,1,V5,EA,"15,000",0,"15,000",F05,,,L
4100000287,90,MK,100329,Card – CV Silver Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002204,48.00,1,V5,EA,"15,000",0,"15,000",F05,,,L
4100000287,100,MK,100329,Card – CV Bronze Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002205,52.00,1,V5,EA,"20,000",0,"20,000",F05,,,L
4100000287,110,MK,100329,Card – CV Bronze Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002205,50.00,1,V5,EA,"20,000",0,"20,000",F05,,,L
4100000287,120,MK,100329,Card – CV Bronze Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002205,48.00,1,V5,EA,"20,000",0,"20,000",F05,,,L
4100000288,10,MK,200093,Subscription fee for KidsCo channel,USD,0.00,"24,000.00","-24,000.00",7/1/2011,6/30/2012,LK30,,"72,000.00",1,V0,AU,1,4,-3,B09,Subscription fee for KidsCo channel,,
4100000289,10,MK,100329,Card – CV Platinum Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002202,"1,224.49",1,V5,EA,"1,000",0,"1,000",F05,PVC Cards Procurement,,L
4100000289,20,MK,100329,Card – CV Gold Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002203,65.00,1,V5,EA,"10,000",0,"10,000",F05,PVC Cards Procurement,,L
4100000289,30,MK,100329,Card – CV Silver Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002204,52.00,1,V5,EA,"15,000",0,"15,000",F05,PVC Cards Procurement,,L
4100000289,40,MK,100329,Card – CV Bronze Cards,LKR,0.00,0.00,0.00,8/3/2011,3/31/2012,LK10,4000002205,52.00,1,V5,EA,"20,000",0,"20,000",F05,PVC Cards Procurement,,L
4100000290,10,MK,101491,CR Book - 3QR,LKR,0.00,"6,156.00","-6,156.00",3/1/2011,9/30/2011,LK10,4000002083,76.00,1,V0,EA,"9,999",81,"9,918",F05,,,S
4100000290,20,MK,101491,Binding Sheet - Card Board,LKR,0.00,600.00,-600.00,3/1/2011,9/30/2011,LK10,4000002085,3.00,1,V0,EA,"9,999",200,"9,799",F05,,,S
4100000290,30,MK,101491,Sticker - A4 Papery Type Non Perperated,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK10,4000002087,8.50,1,V0,EA,"9,999",0,"9,999",F05,,,S
4100000291,10,MK,200055,Mediant 600 VoIP Gateway_1E1/T1,USD,0.00,"22,500.00","-22,500.00",8/5/2011,12/31/2011,LK20,5000000067,"1,500.00",1,V0,EA,15,15,0,016,Mediant 600 VoIP Gateway 1E1/T1 and Supp,,
4100000291,20,MK,200055,Huawei BSC 32 Sec. Power Board Type2,USD,0.00,0.00,0.00,8/5/2011,12/31/2011,LK20,1000000251,75.00,1,V0,EA,15,0,15,016,Mediant 600 VoIP Gateway 1E1/T1 and Supp,,L
4100000291,30,MK,200055,Support  Service,USD,0.00,0.00,0.00,8/5/2011,12/31/2011,LK20,,75.00,1,V0,EA,15,0,15,016,Mediant 600 VoIP Gateway 1E1/T1 and Supp,,L
4100000291,40,MK,200055,Support  Service,USD,0.00,"1,125.00","-1,125.00",8/5/2011,12/31/2011,LK20,,"1,125.00",1,V0,AU,1,1,0,016,Mediant 600 VoIP Gateway 1E1/T1 and Supp,,
4100000292,10,MK,200073,BBC World - Hotels,USD,0.00,"15,000.00","-15,000.00",1/1/2011,12/31/2012,LK30,,"15,000.00",1,V0,AU,1,4,-3,B09,Subscription fee for BBC World (India) P,,
4100000292,20,MK,200073,BBC World - Residential,USD,0.00,"52,000.00","-52,000.00",1/1/2011,12/31/2012,LK30,,"52,000.00",1,V0,AU,1,4,-3,B09,Subscription fee for BBC World (India) P,,
4100000293,10,MK,102154,Pad - DTV Daily Planer,LKR,0.00,0.00,0.00,8/1/2011,12/31/2011,LK10,4000002200,78.20,50,V6,EA,100,0,100,F05,DTV Daily Planner,,L
4100000293,20,MK,102154,Pad - DTV Daily Planer,LKR,0.00,0.00,0.00,8/1/2011,12/31/2011,LK10,4000002200,66.70,100,V6,EA,100,0,100,F05,DTV Daily Planner,,L
4100000294,10,MK,102154,Pad - DTV Daily Planer,LKR,0.00,"3,910.00","-3,910.00",8/8/2011,12/31/2011,LK30,4000002200,78.20,1,V6,EA,100,50,50,F05,DTV Daily Planer,,S
4100000295,10,MK,200135,D-Huawei R201 MiFi Router (TR),USD,0.00,"14,638.00","-14,638.00",8/10/2011,12/31/2011,LK10,7000000915,73.19,1,V0,EA,200,200,0,B11,,,
4100000295,20,MK,200135,D-Huawei R201 MyFi Router (WR),USD,0.00,0.04,-0.04,8/10/2011,12/31/2011,LK10,7000000919,0.01,1,V0,EA,4,4,0,B11,,,
4100000296,10,MK,200410,D-ALCATEL OT  X220D (TR),USD,0.00,"25,300.00","-25,300.00",8/10/2011,12/31/2011,LK10,7000001223,25.30,1,V0,EA,"1,000","1,000",0,B11,,,
4100000296,20,MK,200410,D-ALCATEL OT  X220D (WR),USD,0.00,0.15,-0.15,8/10/2011,12/31/2011,LK10,7000001224,0.01,1,V0,EA,15,15,0,B11,,,
4100000297,10,MK,200233,Sim Card-32K pre paid SIM,USD,0.00,"75,000.00","-75,000.00",8/10/2011,12/31/2011,LK10,7000000527,0.25,1,V0,EA,"300,000","300,000",0,B11,,,
4100000298,10,MK,100362,P-Samsung  E1225(TR),LKR,0.00,"322,300.00","-322,300.00",8/10/2011,12/31/2011,LK10,7000001175,"3,223.00",1,V0,EA,100,100,0,B11,,,
4100000298,20,MK,100362,P-Samsung  E2550 Metro(TR),LKR,0.00,"726,750.00","-726,750.00",8/10/2011,12/31/2011,LK10,7000001174,"7,650.00",1,V0,EA,95,95,0,B11,,,
4100000298,30,MK,100362,P-Samsung  S3850 Corby 2 (TR),LKR,0.00,"573,972.00","-573,972.00",8/10/2011,12/31/2011,LK10,7000001176,"13,666.00",1,V0,EA,42,42,0,B11,,,
4100000298,40,MK,100362,P-Samsung  S5570 Galaxy Pop (TR),LKR,0.00,"70,593.00","-70,593.00",8/10/2011,12/31/2011,LK10,7000001103,"23,531.00",1,V0,EA,3,3,0,B11,,,
4100000299,10,MK,200532,S-BB 9300 Touch Pad (SP),USD,0.00,175.00,-175.00,8/12/2011,12/31/2011,LK10,7000001124,7.00,1,V0,EA,25,25,0,B11,BlackBerry Spare Parts,,
4100000299,20,MK,200532,S-BB 9800 Touch Pad (SP),USD,0.00,175.00,-175.00,8/12/2011,12/31/2011,LK10,7000001125,7.00,1,V0,EA,25,25,0,B11,BlackBerry Spare Parts,,
4100000299,30,MK,200532,S-BB 9800 LCD (SP),USD,0.00,0.00,0.00,8/12/2011,12/31/2011,LK10,7000001126,50.00,1,V0,EA,25,0,25,B11,BlackBerry Spare Parts,,
4100000299,40,MK,200532,S-BB 9700 Touch Pad (SP),USD,0.00,105.00,-105.00,8/12/2011,12/31/2011,LK10,7000000786,7.00,1,V0,EA,15,15,0,B11,BlackBerry Spare Parts,,
4100000300,10,MK,101526,Form - DTV Order Acceptance-Distributer,LKR,0.00,0.00,0.00,8/10/2011,11/5/2012,LK30,4000002227,40.00,1,V5,EA,"1,000",0,"1,000",F05,Form - DTV Order Acceptance,,S
4100000300,20,MK,101526,Form - DTV Order Acceptance-Dealer,LKR,0.00,0.00,0.00,8/10/2011,11/5/2012,LK30,4000002230,79.50,1,V5,EA,500,0,500,F05,Form - DTV Order Acceptance,,S
4100000300,30,MK,101526,"DIS (N - 11,250) - Conn Fee - Distribut",LKR,0.00,"84,000.00","-84,000.00",8/10/2011,11/5/2012,LK30,7000000985,8.00,1,V5,EA,"8,500","8,500",0,F05,Form - DTV Order Acceptance,,S
4100000300,40,MK,101526,STD-Connection Fees Stand-Dealer,LKR,0.00,"214,650.00","-214,650.00",8/10/2011,11/5/2012,LK30,7000000988,7.95,1,V5,EA,"25,200","25,200",0,F05,Form - DTV Order Acceptance,,
4100000301,10,MK,200194,P-VF 945 (TR),USD,0.00,"15,006.00","-15,006.00",8/12/2011,12/31/2011,LK10,7000000950,150.06,1,V0,EA,100,100,0,B11,VF 945,,
4100000301,20,MK,200194,P-VF 945  Without Acces. (WR),USD,0.00,0.02,-0.02,8/12/2011,12/31/2011,LK10,7000000953,0.01,1,V0,EA,2,2,0,B11,VF 945,,
4100000301,30,MK,200194,A-VF 945 2GB Memory Card (WR),USD,0.00,0.02,-0.02,8/12/2011,12/31/2011,LK10,7000001203,0.01,1,V0,EA,2,2,0,B11,VF 945,,
4100000301,40,MK,200194,A-VF 945 Battery (WR),USD,0.00,0.02,-0.02,8/12/2011,12/31/2011,LK10,7000001201,0.01,1,V0,EA,2,2,0,B11,VF 945,,
4100000301,50,MK,200194,A-VF 945 Charger (WR),USD,0.00,0.02,-0.02,8/12/2011,12/31/2011,LK10,7000001200,0.01,1,V0,EA,2,2,0,B11,VF 945,,
4100000301,60,MK,200194,A-VF 945 Head Set  (WR),USD,0.00,0.02,-0.02,8/12/2011,12/31/2011,LK10,7000001202,0.01,1,V0,EA,2,2,0,B11,VF 945,,
4100000301,70,MK,200194,A-VF 945 USB Cable (WR),USD,0.00,0.02,-0.02,8/12/2011,12/31/2011,LK10,7000001204,0.01,1,V0,EA,2,2,0,B11,VF 945,,
4100000302,10,MK,100329,Card – CV Bronze Cards,LKR,0.00,"780,000.00","-780,000.00",4/1/2011,6/30/2014,LK10,4000002205,52.00,1,V5,EA,"20,000","15,000","5,000",F05,,,
4100000302,20,MK,100329,Card – CV Silver Cards,LKR,0.00,"598,000.00","-598,000.00",4/1/2011,6/30/2014,LK10,4000002204,52.00,1,V5,EA,"15,000","11,500","3,500",F05,,,
4100000302,30,MK,100329,Card – CV Gold Cards,LKR,0.00,"552,500.00","-552,500.00",4/1/2011,6/30/2014,LK10,4000002203,65.00,1,V5,EA,"10,000","9,500",500,F05,,,
4100000302,40,MK,100329,Card – CV Platinum Cards,LKR,0.00,0.00,0.00,4/1/2011,6/30/2014,LK10,4000002202,"1,224.49",1,V5,EA,"1,000",0,"1,000",F05,,,
4100000303,10,MK,100133,USB Memory Stick 4GB,LKR,0.00,"200,000.00","-200,000.00",8/15/2011,12/31/2011,LK30,5000000278,800.00,1,V4,EA,250,250,0,005,USB Memory Stick 4GB,,
4100000304,10,MK,101491,Exercise Book-120 pages,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000105,29.50,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,20,MK,101491,Exercise Book-200 pages,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000106,48.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,30,MK,101491,Exercise Book-160 pages,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000001602,40.50,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,40,MK,101491,Pad-Writing Pad with Spiral binded-L,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000284,85.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,50,MK,101491,Batteries-AA Energizer,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000304,89.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,60,MK,101491,Batteries-AA Normal,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000305,24.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,70,MK,101491,Batteries-AAA Energizer,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000308,89.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,80,MK,101491,Batteries-AAA Normal,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000317,30.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,90,MK,101491,DVD-Rewritable,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000000,110.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,100,MK,101491,Paper Clip-Coloured (pkt),LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000163,22.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,110,MK,101491,Post It Flags,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000198,165.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,120,MK,101491,File-Insert binder file-Plastic,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000001020,325.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,130,MK,101491,Envelopes-Cheque Size Brown,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000092,1.10,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,140,MK,101491,Eraser,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000104,4.50,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,150,MK,101491,Filing Tray-Transparent 2 tray (Black),LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000125,"1,050.00",1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,160,MK,101491,Transparent Files-Envelope Type A4,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000269,20.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,170,MK,101491,Delivery Book,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000080,38.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,180,MK,101491,Pencil Holder-With Cellotape Holder,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000175,275.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,190,MK,101491,Stamp Ink-Lancer Blue,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000233,45.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000304,200,MK,101491,Stamp Ink-Red,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000234,45.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000305,10,MK,101491,Exercise Book-120 pages,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000105,29.50,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,20,MK,101491,Exercise Book-200 pages,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000106,48.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,30,MK,101491,Exercise Book-160 pages,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000001602,40.50,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,40,MK,101491,Pad-Writing Pad with Spiral binded-L,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000284,85.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,50,MK,101491,Batteries-AA Energizer,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000304,89.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,60,MK,101491,Batteries-AA Normal,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000305,24.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,70,MK,101491,Batteries-AAA Energizer,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000308,89.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,80,MK,101491,Batteries-AAA Normal,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000317,30.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,90,MK,101491,DVD-Rewritable,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000000,110.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,100,MK,101491,Paper Clip-Coloured (pkt),LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000163,22.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,110,MK,101491,Post It Flags,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000198,165.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,120,MK,101491,File-Insert binder file-Plastic,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000001020,325.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,130,MK,101491,Envelopes-Cheque Size Brown,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000092,1.10,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,140,MK,101491,Eraser,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000104,4.50,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,150,MK,101491,Filing Tray-Transparent 2 tray (Black),LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000125,"1,050.00",1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,160,MK,101491,Transparent Files-Envelope Type A4,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000269,20.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,170,MK,101491,Delivery Book,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000080,38.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,180,MK,101491,Pencil Holder-With Cellotape Holder,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000175,275.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,190,MK,101491,Stamp Ink-Lancer Blue,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000233,45.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000305,200,MK,101491,Stamp Ink-Red,LKR,0.00,0.00,0.00,3/1/2011,9/30/2011,LK20,4000000234,45.00,1,V0,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,L
4100000306,10,MK,101865,Two Ring Files-Card Board A4,LKR,0.00,0.00,0.00,3/1/2011,3/31/2012,LK20,4000000273,102.68,1,V4,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
4100000307,10,MK,101865,Two Ring Files-Card Board A4,LKR,0.00,0.00,0.00,3/1/2011,3/31/2012,LK30,4000000273,102.68,1,V4,EA,"9,999",0,"9,999",F05,Supply and delivery of Stationary items,,S
